LSOA21CD,pop_centroid_x,pop_centroid_y
E01000154,-0.24408867594722305,51.59889397074822
E01000156,-0.14862874475674234,51.60031748920644
E01000157,-0.14492046974778214,51.60333958059912
E01000158,-0.15198521489756553,51.61703844442706
E01000159,-0.15662913518404795,51.6188929091386
E01000160,-0.146762203558457,51.614169069626776
E01000161,-0.15351210998400872,51.61363329083899
E01000162,-0.15860471772525064,51.612105915872505
E01000163,-0.14518065845873662,51.60720599602671
E01000164,-0.15099138709040894,51.604872728613415
E01000165,-0.15032186411474774,51.609744782642274
E01000166,-0.15902833879326217,51.65346987311448
E01000167,-0.16774253564558633,51.654364387312114
E01000168,-0.1558300619135823,51.64914416895325
E01000169,-0.16478192767638136,51.650357936280926
E01000170,-0.16502413497207613,51.64577223742309
E01000171,-0.169998704559374,51.648023363515726
E01000172,-0.1516590327482258,51.6434884787709
E01000173,-0.15856660800127317,51.642485080977835
E01000174,-0.16523272477882922,51.641650941985105
E01000175,-0.16226611187522016,51.637402925732985
E01000176,-0.1787094057367461,51.596342174080384
E01000177,-0.17149470464640415,51.5929293774128
E01000178,-0.16421939400311958,51.5938576202157
E01000179,-0.17669632730760026,51.5944270773182
E01000180,-0.17090343941472275,51.58983757537811
E01000181,-0.16352480950622258,51.591120642266745
E01000182,-0.16247353125387573,51.58835094869978
E01000183,-0.17608259313642963,51.589656774872346
E01000184,-0.1700606675252269,51.60097402929338
E01000185,-0.1719832989435413,51.59579523451338
E01000186,-0.27468705979340946,51.62317546313949
E01000187,-0.27241369527407566,51.62641841975121
E01000188,-0.2806795860071227,51.62715508439031
E01000189,-0.2879158226838778,51.62105420595086
E01000190,-0.2844291022113113,51.61859047755092
E01000191,-0.27858798546118374,51.62033078277527
E01000192,-0.27356018166932716,51.61637053860921
E01000193,-0.279328050610762,51.6147294416719
E01000194,-0.27402740562539946,51.61099551915347
E01000195,-0.26821062468517043,51.63024185700595
E01000196,-0.1963843032388703,51.59765665543749
E01000197,-0.18816885156019142,51.59752365429535
E01000198,-0.21434052339669302,51.595948564480004
E01000199,-0.20755909628275512,51.599438659414986
E01000200,-0.20394352133183014,51.59632994077859
E01000201,-0.20469309222956686,51.59154625713475
E01000202,-0.19621524178178992,51.594287755051624
E01000203,-0.19285926856370356,51.592341301888325
E01000204,-0.20096602209415979,51.602052838853524
E01000205,-0.18913135656406105,51.58717249313588
E01000206,-0.1774453015413938,51.574712865452845
E01000207,-0.18377794783580909,51.58269501882957
E01000208,-0.17057616697301975,51.585663816534186
E01000209,-0.19422665400244415,51.58373662482454
E01000210,-0.18157755441669932,51.58816128693339
E01000211,-0.19754916546053283,51.585410522380144
E01000212,-0.1934383731853812,51.57788191124108
E01000213,-0.17865121847336543,51.58082616321091
E01000214,-0.19063994314055807,51.57323683299525
E01000215,-0.20890540771721522,51.5804209517374
E01000216,-0.2006629794745438,51.57912288886687
E01000217,-0.2031163090901101,51.58346052870242
E01000218,-0.20607247018159827,51.57769470939234
E01000219,-0.2122029549491714,51.57593088318135
E01000220,-0.2079164312911224,51.57526342021629
E01000221,-0.21792520604073326,51.57328200851535
E01000222,-0.21244797418656997,51.569205169756366
E01000223,-0.22066289533700922,51.567426542850704
E01000224,-0.21303851471629992,51.5657923402189
E01000225,-0.20608441477350417,51.58622196820513
E01000226,-0.26583839972789464,51.610399699348946
E01000227,-0.2663584539400255,51.61457995444583
E01000228,-0.2506298223954288,51.628257418798675
E01000229,-0.2651388338362162,51.62487446559215
E01000230,-0.2685834633846467,51.62283828475016
E01000231,-0.257930987495114,51.624050435093594
E01000232,-0.2612038409926745,51.619607102527176
E01000233,-0.26065082653415234,51.614544111266945
E01000234,-0.25519864876530446,51.61542322208308
E01000235,-0.25415174909309335,51.610971197653114
E01000236,-0.21349506513994784,51.58452644937737
E01000237,-0.2246811877004173,51.585214456559115
E01000238,-0.21344054817256328,51.588582830260876
E01000239,-0.23431982005562466,51.591849820455934
E01000240,-0.23039683294422914,51.5978144107276
E01000241,-0.22503217367960207,51.594655251592684
E01000242,-0.2165094477430206,51.59257735416589
E01000243,-0.22061033189306956,51.59023744550393
E01000244,-0.2270272527575913,51.59035106022734
E01000245,-0.2209943511676459,51.58709143169141
E01000246,-0.1872393331123666,51.65364853425662
E01000247,-0.1797697674155083,51.65441688241672
E01000248,-0.20663003962827511,51.65482421927626
E01000249,-0.21303903136636868,51.65624489859935
E01000250,-0.1977489735131937,51.65454509384829
E01000251,-0.17902316894282427,51.650345267301425
E01000252,-0.1854328257056542,51.649789933051714
E01000253,-0.23043993439312951,51.65013423072029
E01000254,-0.20265740903980972,51.66068359562065
E01000255,-0.22445878464602426,51.61237817857119
E01000256,-0.2346868888532757,51.60934403611749
E01000257,-0.20889543137362757,51.60845022100172
E01000258,-0.24177383201942507,51.614579885722016
E01000259,-0.21456910868591358,51.6061812094402
E01000260,-0.2359826541092525,51.605236999396055
E01000261,-0.23820629093781048,51.62170981155285
E01000263,-0.24701096338916081,51.62089202252913
E01000264,-0.2501220849780857,51.618235828607226
E01000265,-0.15758350661708379,51.624123872184576
E01000266,-0.16456530725851856,51.62369555964403
E01000267,-0.17228855945454777,51.641269939872
E01000268,-0.17977070326045083,51.6475255031276
E01000269,-0.18338188698885827,51.64328152575927
E01000270,-0.17525473423985588,51.64516272954006
E01000271,-0.17706746789722322,51.63888272058347
E01000272,-0.1674224030275401,51.634350737944565
E01000273,-0.17053171276111723,51.63156854812407
E01000274,-0.16078367917920725,51.6277805812702
E01000275,-0.18627308689179356,51.62050886992595
E01000276,-0.1943349634291275,51.61872008344356
E01000277,-0.18298108795601276,51.618391895928845
E01000278,-0.19463971847681855,51.61429580365324
E01000279,-0.20171874323916633,51.63238982655141
E01000280,-0.1864380404550776,51.63170214851206
E01000281,-0.17289986868700571,51.62852285095031
E01000282,-0.18092114500313233,51.62902267931289
E01000283,-0.1889413834087625,51.62493082132162
E01000284,-0.1772899256820417,51.62454073566902
E01000285,-0.2100890633135271,51.64564873197087
E01000286,-0.2183689259730803,51.647875170217496
E01000287,-0.21466018586597568,51.644255223455254
E01000288,-0.18953184249698724,51.644604139094
E01000289,-0.19646010674319409,51.6445402053338
E01000290,-0.23089909847427678,51.64379214085726
E01000291,-0.20183294511644223,51.64426892070194
E01000292,-0.20389327509795172,51.64907103078312
E01000293,-0.1985647863100807,51.64922842669565
E01000294,-0.2097626634489477,51.650079419503655
E01000295,-0.18846910563958383,51.60171035604856
E01000296,-0.19332502304904436,51.60455784660396
E01000297,-0.1819302295883499,51.599073494944456
E01000298,-0.1861541632369643,51.60452394799368
E01000299,-0.17806232082785092,51.61356497008411
E01000300,-0.1833568580237001,51.61442086462836
E01000301,-0.1882493063580798,51.61120991861763
E01000302,-0.18279213367571673,51.6105030598306
E01000303,-0.19302648612842224,51.60841504758549
E01000304,-0.19766625619727946,51.6059560789436
E01000305,-0.23880767828393726,51.575416027631256
E01000306,-0.2351476251177727,51.57847156280245
E01000307,-0.2295072010093471,51.57587361109906
E01000308,-0.24532081769904313,51.57894485370126
E01000309,-0.23477724931339464,51.58492793270073
E01000310,-0.22611573171247498,51.57967685913977
E01000311,-0.21699071695516906,51.5812994800107
E01000312,-0.2509974123006604,51.58192744760799
E01000313,-0.23924200720833488,51.58055799140696
E01000314,-0.23047369052539018,51.581463814091116
E01000315,-0.164856157795736,51.60871291248335
E01000316,-0.1761078609210335,51.60465794266073
E01000317,-0.1806577006767627,51.60789522119758
E01000318,-0.17219817390747058,51.609878927901185
E01000319,-0.1793141372462788,51.602763326367565
E01000320,-0.17241076039202666,51.61978964790191
E01000321,-0.17781966030056245,51.61995244841906
E01000322,-0.17059735156973904,51.61644671401372
E01000323,-0.1742311966646091,51.61427738977877
E01000324,-0.16418235860734115,51.61378802911705
E01000325,0.16378265103413064,51.46214609484436
E01000326,0.17441642856104245,51.46332510268489
E01000327,0.155390926428379,51.46273079458202
E01000328,0.1655659067136533,51.45695550916963
E01000329,0.15596694648659454,51.45591364978699
E01000330,0.15297339804841237,51.45891129052038
E01000331,0.16173859441985047,51.45231977073924
E01000332,0.15092883098634932,51.48535635881992
E01000333,0.14552411842299934,51.48208154594535
E01000334,0.13958420289606793,51.48227113505491
E01000335,0.15460410144164818,51.494071780130206
E01000336,0.14532711694879097,51.490633161453964
E01000337,0.14265956348790934,51.48832551243838
E01000338,0.14691691053474337,51.48753049068915
E01000339,0.08552982729483899,51.438861329200265
E01000340,0.08935836784347592,51.45263192439789
E01000341,0.09442154525413265,51.449257962357756
E01000342,0.09082838492774142,51.445920124907175
E01000343,0.09914573856381458,51.44824636761115
E01000344,0.08701269641371229,51.44182766170701
E01000345,0.09418525358567793,51.442200974528625
E01000346,0.11003806661607142,51.445763149448965
E01000347,0.10593171524722157,51.44818067091022
E01000348,0.1256425424918537,51.44541085354549
E01000349,0.1344554604658731,51.44699410107626
E01000350,0.10428971118384484,51.44490894315236
E01000351,0.11713140448274634,51.443817398581686
E01000352,0.11527147738616536,51.448981508498704
E01000353,0.14343373120914216,51.46907579937241
E01000354,0.1346445116414212,51.47049952493151
E01000355,0.15141726831619062,51.46808492648064
E01000356,0.13196316439106667,51.466577410693716
E01000357,0.12676692649996463,51.46738262251167
E01000358,0.13974847938020352,51.46576795686674
E01000359,0.1308742460554688,51.47298896828359
E01000360,0.13854917812834186,51.45765615122447
E01000361,0.13106041950617098,51.45355604393279
E01000362,0.1453796780212502,51.454077261213136
E01000363,0.1359707789065175,51.45218508806151
E01000364,0.1485294586694801,51.450003806523405
E01000365,0.1458386959626339,51.46082408990217
E01000366,0.13498020040659583,51.461109368542694
E01000367,0.1770186718914852,51.47202349204184
E01000368,0.17589902213141168,51.468271247263374
E01000369,0.1669189570753646,51.47015906937551
E01000370,0.16116456760021236,51.4676701817275
E01000371,0.17042911187892915,51.46622955984813
E01000372,0.17057481881781336,51.474395781155415
E01000373,0.17839109733579422,51.47391863782862
E01000374,0.19315112326353015,51.45799767185981
E01000375,0.1880183012173677,51.45029266910646
E01000376,0.18708160814154043,51.45540997471844
E01000377,0.1793544985240853,51.45553103375933
E01000379,0.18087796291366026,51.44605419615298
E01000380,0.18392154659565516,51.46169297669316
E01000381,0.13033488932783718,51.431584395763466
E01000382,0.11780013760950607,51.43020532737822
E01000383,0.13315771939559934,51.419908308978926
E01000384,0.11130874879572011,51.42116295055335
E01000385,0.1262697390468801,51.41825423787828
E01000386,0.11621097361341562,51.417874440485484
E01000387,0.12481916626261245,51.43310466042289
E01000388,0.10836021046474083,51.45919263451767
E01000389,0.12664793507674924,51.45747132388486
E01000390,0.12473159106136741,51.45102285332052
E01000391,0.10891909472063226,51.45305337201968
E01000392,0.11296686866363043,51.46244525690453
E01000393,0.12051646238781111,51.46193883904192
E01000394,0.1289507996473603,51.4617528307983
E01000395,0.08684476810084177,51.46492230982104
E01000396,0.08773974925021942,51.46196737281655
E01000398,0.09443815937062724,51.470832055018114
E01000399,0.09331923081345077,51.466417550452825
E01000400,0.09867516662840352,51.46754728977552
E01000401,0.10603717448317877,51.46701508616379
E01000402,0.15537469397720652,51.483563559260276
E01000403,0.17882895568323176,51.47972345686344
E01000404,0.1741519978402137,51.48477039231062
E01000405,0.16850694564350413,51.4862014123199
E01000406,0.1615760818771592,51.48342912704496
E01000407,0.1677623771473318,51.47889199825932
E01000408,0.16308459606210116,51.49024509758416
E01000409,0.1023077858512441,51.457446393254635
E01000410,0.09263226536815966,51.45754340593895
E01000411,0.09924902606282042,51.45504010538012
E01000412,0.0866370175520868,51.457963153137996
E01000413,0.09688363601968332,51.452915838697436
E01000414,0.10266557191129665,51.46261060350683
E01000415,0.0963580564780487,51.4606734241057
E01000416,0.12516065602939955,51.49405472729326
E01000417,0.12602277400680884,51.48302328576861
E01000418,0.1299755608371517,51.49071370231474
E01000419,0.12751008954727114,51.478244924262874
E01000420,0.13763519547814326,51.4792124437665
E01000421,0.13448798572031012,51.47608876269812
E01000422,0.12479753772503191,51.49533139961968
E01000423,0.07922763940120359,51.433420859523835
E01000424,0.09828060806037739,51.43125643546556
E01000425,0.08789873766436367,51.43397241922077
E01000426,0.08764158997793291,51.43016186580586
E01000427,0.0921567018147509,51.42661208592355
E01000428,0.09953866712788204,51.42301917329769
E01000429,0.18700880321498475,51.47718152966645
E01000430,0.19897211462115233,51.47525370140365
E01000431,0.18338594528346117,51.474565676544415
E01000433,0.18390163159557713,51.46820354571322
E01000434,0.19594706735421621,51.46830224720084
E01000435,0.18130232879385744,51.46567825660116
E01000436,0.14103263069924554,51.47329135699062
E01000437,0.15165691814898394,51.476395478179505
E01000438,0.15950098210009078,51.47607634638963
E01000439,0.16318805700232186,51.4744391731997
E01000440,0.14889278678821127,51.473108554783096
E01000441,0.15692230501499366,51.472334662086794
E01000442,0.14623111268003747,51.47768781534252
E01000443,0.12204388565715404,51.43805108022618
E01000444,0.1625212380980025,51.436449703030114
E01000445,0.13060191026005383,51.438223334731724
E01000446,0.12502319108860988,51.44148767882823
E01000447,0.15061779693609767,51.442680452356406
E01000448,0.13886955951798424,51.440861042450216
E01000449,0.14429402778346312,51.44395812746219
E01000450,0.12001022615461004,51.47640205411779
E01000451,0.1176472447167835,51.47352079855465
E01000452,0.1243082107399892,51.47167888130907
E01000453,0.12041174368049784,51.46916713731052
E01000454,0.11364221297535428,51.47024020566956
E01000455,0.11447259293192216,51.466130887899524
E01000456,0.12113490360338801,51.465822099307516
E01000457,0.10319156922908763,51.42800127420181
E01000458,0.1111289285423145,51.43071296843086
E01000459,0.10822208157866342,51.42584801461461
E01000460,0.10119189134817497,51.43987609544387
E01000461,0.11480514519918567,51.436421309477346
E01000462,0.10230379366948343,51.43445449641072
E01000463,0.09111028025111496,51.4372871456784
E01000464,0.13189498776916214,51.49287449877027
E01000465,0.13793400687498036,51.493721630911466
E01000466,0.13422968881541333,51.4990901307128
E01000467,0.12334291660326353,51.50967020137331
E01000468,0.12896061363871458,51.510166791077005
E01000469,0.12486305090397702,51.50622659371604
E01000470,0.12445523386636578,51.49831636942276
E01000471,-0.29113231417106744,51.537402985695664
E01000472,-0.2980506864482792,51.53621173912203
E01000473,-0.2957084983961267,51.54345525941364
E01000474,-0.2920290533467093,51.5463439718926
E01000475,-0.30542949367880157,51.54241299442331
E01000476,-0.29032686939432917,51.542804450968
E01000477,-0.2844434476338945,51.54194453135493
E01000478,-0.2941372120580264,51.54046596986788
E01000479,-0.2694882813490708,51.56930275183703
E01000480,-0.2802622317170351,51.56840773547058
E01000481,-0.27375373240278306,51.56824287424086
E01000483,-0.26563656747062286,51.56253744129779
E01000484,-0.28573381787102536,51.578144947517494
E01000485,-0.2905005554022282,51.57843592086771
E01000486,-0.28642522751586785,51.57288490790212
E01000487,-0.28959714071222253,51.57172699524389
E01000488,-0.22941368726399017,51.543939190087684
E01000489,-0.22452845332544352,51.54373469396253
E01000490,-0.20699894113693462,51.54416363114038
E01000491,-0.21461876719435588,51.54200839767841
E01000492,-0.22394304644611632,51.540627898726164
E01000493,-0.22579375784307007,51.538112895758594
E01000494,-0.2171115420457113,51.54632964547265
E01000495,-0.21007058849765717,51.54565611449883
E01000497,-0.22656339495185476,51.563968220423085
E01000498,-0.2409471300807454,51.567038159648156
E01000499,-0.23609066970283216,51.566380043348495
E01000501,-0.2348306602577635,51.56287018606016
E01000502,-0.2420064823392457,51.56149808136863
E01000503,-0.22970134372203535,51.56087218657201
E01000504,-0.2261489027871393,51.552255958875854
E01000505,-0.23118181761601878,51.55228196779039
E01000506,-0.24582654513589206,51.552464545473285
E01000507,-0.23493009770278048,51.55381395265223
E01000508,-0.24764234531069076,51.548233239917955
E01000509,-0.2501031086967775,51.56187607320594
E01000510,-0.24783139354172612,51.55960273854965
E01000511,-0.24645758311831645,51.55668790920655
E01000512,-0.24079203636677574,51.55406542570203
E01000513,-0.25289422027859304,51.58456601650461
E01000514,-0.25899875249962717,51.58457128394114
E01000515,-0.26777836542192596,51.58419453459647
E01000516,-0.255248621182702,51.587845748878046
E01000517,-0.2768900642275834,51.582958480418654
E01000518,-0.2623246740611136,51.58107540875852
E01000519,-0.2645836452761965,51.57709206506596
E01000520,-0.26320399627000624,51.58731347115479
E01000521,-0.2539323370867013,51.54060083374357
E01000522,-0.2459157321547051,51.54207685063723
E01000523,-0.24860953366668884,51.53957703800263
E01000524,-0.25086093715817726,51.53723115280341
E01000525,-0.25260858624293003,51.53554420291598
E01000526,-0.25133724540486657,51.54657517051553
E01000527,-0.24965106051826852,51.5434405356645
E01000528,-0.2533233916606141,51.54430280597526
E01000530,-0.230922097296743,51.53512432834612
E01000531,-0.2299935696959705,51.532553507556344
E01000532,-0.2271801332686424,51.53164611813822
E01000533,-0.2429011412991175,51.53790573413554
E01000534,-0.23577163835912823,51.53637053823275
E01000535,-0.2388764560226909,51.534557191755255
E01000536,-0.31031795908505205,51.58225751141825
E01000538,-0.3002021695684468,51.58078183765274
E01000539,-0.2959637673517398,51.577629850042506
E01000540,-0.3071277050168535,51.577841252026936
E01000541,-0.30285718526328065,51.58577998528049
E01000543,-0.2863013858647062,51.583721332701614
E01000544,-0.19683702307523684,51.52997904395563
E01000545,-0.20140685117773566,51.543057169670924
E01000546,-0.20323106433972737,51.5417144933215
E01000547,-0.2006504682392956,51.5397032168363
E01000548,-0.19660166973961604,51.538850775929994
E01000549,-0.19980857815418712,51.53715651018489
E01000550,-0.1943645262067941,51.5351746031222
E01000551,-0.19967179286377376,51.53363945278327
E01000552,-0.19556722615628738,51.53189631958699
E01000553,-0.2198556332336803,51.558222469411355
E01000554,-0.2248244248530972,51.55881748075273
E01000555,-0.22427075351533057,51.5553682673629
E01000556,-0.2155978257818582,51.55529898985159
E01000557,-0.218373747890828,51.554888805429115
E01000558,-0.21254555768392744,51.551811126052826
E01000559,-0.22159469857292807,51.551563304326734
E01000560,-0.21640286796813116,51.550080100055744
E01000561,-0.20726586826568658,51.548746276857905
E01000562,-0.32581144985097477,51.56504248103159
E01000563,-0.31922147435038456,51.5663390610059
E01000564,-0.3082873165729973,51.56400345201072
E01000565,-0.31952747845326657,51.56202889884291
E01000566,-0.3104675415900095,51.56615002790845
E01000567,-0.3252220347545257,51.56046867030163
E01000568,-0.3184870382696792,51.57795936145926
E01000569,-0.3130325242422903,51.56976491257437
E01000570,-0.29997703144991733,51.5604458295858
E01000571,-0.2948774207997641,51.559947830476176
E01000572,-0.3079123797079624,51.57429887906228
E01000573,-0.29946675613847235,51.57161295019724
E01000574,-0.3039506048939933,51.56981742305319
E01000575,-0.29547271525163893,51.56743362923274
E01000576,-0.29065912394195914,51.56597096418805
E01000577,-0.30084823500820185,51.56424981549887
E01000578,-0.2866383401433805,51.563284399349904
E01000579,-0.21985838967329663,51.530593180959436
E01000580,-0.20830955507609353,51.53852019303555
E01000581,-0.21895618580830434,51.536711557034295
E01000582,-0.21491090965093623,51.534385945652396
E01000583,-0.20484659560605387,51.53494156855362
E01000584,-0.2235123665951896,51.53515502239426
E01000585,-0.22247701090950453,51.53263095727533
E01000586,-0.21694311961898569,51.53146339978978
E01000587,-0.27033667272522477,51.594183720601386
E01000589,-0.27936869311903506,51.59066997675735
E01000590,-0.2690518385016158,51.59095373440514
E01000591,-0.27840884263139853,51.58748145138308
E01000592,-0.2684273971413477,51.59761767381535
E01000593,-0.27537627918322294,51.5958270768447
E01000594,-0.2822626997297013,51.59378623503017
E01000595,-0.2580836274556365,51.54386618596235
E01000596,-0.26215424482729255,51.54636043597462
E01000599,-0.2605323566637321,51.53972374324825
E01000601,-0.2568197049128253,51.551585089253464
E01000602,-0.2644967843217925,51.55144976379061
E01000603,-0.25876295474834193,51.55068879405331
E01000604,-0.2666553025209957,51.54879868670281
E01000605,-0.26786997101941507,51.54486609002978
E01000606,-0.3305400764128604,51.55770194471701
E01000607,-0.31157572781258347,51.556155710457446
E01000608,-0.31689350210541384,51.55766079868026
E01000609,-0.3239302048779361,51.55603502680511
E01000610,-0.30542153899895025,51.555061556040584
E01000611,-0.31722297897128826,51.55296212568869
E01000612,-0.31076104249836856,51.55055679967982
E01000613,-0.30603641932348385,51.56032605982706
E01000615,-0.2734775637998526,51.557693243446685
E01000616,-0.28956615236866967,51.55615612012891
E01000617,-0.2815849458396941,51.55224405471183
E01000618,-0.2755053925869255,51.5503063035785
E01000619,-0.27149281101126377,51.55125129183187
E01000620,-0.28166984161427167,51.54824687037142
E01000621,-0.2756398473639357,51.54645292795147
E01000622,-0.2558765296644397,51.5657034358657
E01000623,-0.26449574052358243,51.5720797671585
E01000624,-0.2573209441099876,51.573095303302445
E01000625,-0.2632186803343922,51.568144970941155
E01000626,-0.2594740358607982,51.562637371094475
E01000627,-0.2564881183351631,51.561204057565135
E01000628,-0.2536675639370122,51.557456642945
E01000629,-0.259390565705112,51.57559100829682
E01000630,-0.29465633369599725,51.55002117424439
E01000631,-0.3036294882948685,51.54834386270173
E01000632,-0.2996325387219695,51.544747384669314
E01000633,-0.29968257782761776,51.549450255527866
E01000634,-0.3013462141649816,51.555098669963094
E01000636,-0.2875948234221492,51.55162750457108
E01000637,-0.23206559612974192,51.54940774681247
E01000638,-0.24015360035655126,51.54870808125626
E01000639,-0.22761905945500496,51.5489435401298
E01000640,-0.23669961297333417,51.54756590262787
E01000641,-0.23702422980732063,51.55065095231153
E01000642,-0.22434758290041984,51.547794972383045
E01000643,-0.23590799869249546,51.54286179034422
E01000644,-0.23230842672260427,51.546184926473984
